310	0.16
311	0.12
312	0.2
313	0.51
314	0.18
315	0.3
316	0.37
317	0.31
318	0.04
319	0.18
320	0.48
321	0.09
322	0.07
323	0.27
324	0.3
325	0.34
326	0.07
327	0.17
328	0.17
329	0.34
330	0.07
331	0.35
332	0.04
333	1
334	0.48
335	0.03
336	0.07
337	0.05
338	0.12
339	0.04
340	0.08
341	0.1
342	0
343	0.04
344	0.02
345	0.18
346	0.58
347	0.08
348	0.04
349	0.09
350	0.06
351	0.08
352	0.08
353	0.1
354	0.03
355	0.28
356	0.06
357	0.04
358	0.03
359	0.07
360	0.41
361	0.22
362	1
363	0.1
364	0.06
365	0.45
366	0.32
367	0.14
368	0.09
369	0.07
370	0.6
371	0.18
372	0.03
373	0.04
374	0.51
375	0.83
376	0.02
377	0.08
378	0.26
379	0.23
380	0.49
381	0.03
382	0.04
383	0.15
384	0.54
385	0.31
386	0.39
387	0.43
388	0.5
389	0.03
390	0.08
391	0.04
392	0.22
393	0.58
394	0.01
395	0.1
396	0.39
397	0.09
398	0.18
399	0.8
400	1
401	0.4
402	0.05
403	0.21
404	0.68
405	0.32
406	0.2
407	0.62
408	0.53
409	0.25
410	1
411	0.2
412	0.21
413	1
414	0.1
415	0.14
416	0.01
417	0.13
418	0.22
419	0.1
420	1
421	0.69
422	0.06
423	0.66
424	0.03
425	0.16
426	0
427	0.76
428	0.71
429	0.42
430	0.03
431	0.53
432	0.06
433	0.18
434	0.04
435	0.1
436	0.06
437	0.04
438	0.16
439	0.24
440	0.2
441	0.35
442	0.04
443	0.05
444	0.72
445	0.06
446	0.62
447	1
448	0.03
449	0.05
450	0.63
451	0.05
452	0.2
453	0.07
454	0.64
455	0.1
456	0.11
457	1
458	0.07
459	0.02
460	0.55
461	0.04
462	1
463	0.37
464	0.33
465	0.09
466	0.28
467	0.12
468	0.15
469	0.03
470	0.22
471	0.05
472	0.78
473	0.46
474	0.34
475	0.22
476	0.14
477	0.37
478	0.06
479	0.24
480	0.4
481	0.22
482	0.69
483	0.11
484	0.02
485	0.25
486	0.1
487	0.05
488	0.16
489	0.04
490	0.01
491	0.29
492	0.1
493	0.05
494	0.36
495	0.22
496	0.17
497	0.15
498	0.14
499	1
500	0.1
501	0.24
502	0.12
503	0.04
504	0.21
505	0.7
506	0.13
507	0.13
508	0.24
509	0.04
510	0.14
511	0.22
512	0.17
513	0.22
514	0.21
515	0.03
516	0.2
517	0.09
518	0.11
519	0
520	0.13
521	0.17
522	0.46
523	0.24
524	0.08
525	0.66
526	0.25
527	0.07
528	0.56
529	0
530	0.04
531	0.15
532	0.41
533	0.2
534	0.06
535	0.2
536	0.05
537	0.18
538	0.07
539	0.91
540	0.15
541	0.13
542	0.03
543	0.05
544	0.36
545	0.86
546	0.11
547	0.18
548	0.06
549	0.28
550	0.01
551	0.05
552	0.52
553	0.21
554	0.04
555	0.55
556	0.01
557	0.36
558	0.36
559	0.07
560	0.85
561	0.08
562	0.12
563	0.25
564	1
565	0.04
566	0.36
567	0.41
568	0.33
569	0.33
570	0.19
571	0.14
572	0.07
573	0.15
574	0.08
575	0.1
576	0.04
577	0.04
578	0.08
579	0.14
580	0.04
581	0.16
582	0.27
583	0.13
584	0.09
585	0.09
586	0.56
587	0.52
588	0.12
589	0.12
590	0.41
591	0.87
592	0.01
593	0.06
594	0.03
595	0.11
596	0.15
597	0.24
598	0.21
599	0.03
600	0.87
601	0.39
602	0.23
603	0.1
604	0.59
605	0.24
606	0.13
607	0.11
608	0.59
609	0.01
610	0.41
611	0.13
612	0.24
613	0.1
614	0.4
615	0.82
616	0.09
617	0.18
618	0.16
619	0.13
620	0.33
621	0.06
622	0.1
623	0.04
624	0.23
625	0.08
626	0.1
627	0.01
628	0.1
629	0.17
630	0.89
631	0.85
632	0.14
633	0.32
634	0.03
635	0.09
636	0.2
637	0.54
638	0.15
639	0.18
640	0.24
641	0.94
642	0.65
643	0.06
644	0.05
645	0.26
646	0.12
647	0.03
648	0.41
649	0.01
650	0.15
651	0.15
652	0.04
653	0.03
654	0.06
655	0.09
656	0.28
657	0.07
658	0.16
659	0.41
660	0.22
661	0.03
662	0.35
663	0.63
664	0.09
665	0.25
666	0.22
667	1
668	0.36
669	0.81
670	0.27
671	0.07
672	0.04
673	0.61
674	0.24
675	0.95
676	0.81
677	0.12
678	1
679	0.05
680	0.38
681	0.37
682	0.53
683	0.23
684	0.26
685	0.04
686	0.18
687	0.62
688	0.5
689	0.14
690	0.06
691	0.54
692	0.61
693	0.35
694	0.38
695	0.72
696	0.04
697	0.09
698	0.51
699	0.54
700	0.45
701	0.1
702	0.07
703	0.01
704	0.16
705	0.29
706	0.42
707	0.18
708	0.36
709	0.1
710	0.03
711	0.62
712	0.08
713	0.12
714	0.23
715	0.18
716	0.28
717	0.09
718	0.2
719	0.09
720	0.16
721	0.06
722	0.23
723	0.82
724	0.15
725	0.02
726	0.9
727	0.34
728	0.01
729	0.21
730	0.06
731	0.59
732	0.66
733	0.2
734	0.1
735	0.4
736	0.17
737	0.04
738	0.28
739	0.13
740	0.27
741	0.23
742	0.59
743	0.12
744	0.01
745	0.23
746	0.02
747	0.17
748	0.07
749	0.05
750	0.12
751	0.1
752	0.11
753	0.1
754	0.11
755	0.16
756	0.05
757	0.24
758	0.33
759	0.19
760	0.19
761	0.21
762	0.16
763	0.19
764	0.04
765	0.05
766	0.34
767	0.23
768	0.1
769	0.24
770	0.52
771	0.03
772	0.36
773	0
774	0.24
775	0.3
776	1
777	0.43
778	0.11
779	0.41
780	0.22
781	0.7
782	0.1
783	0.61
784	0.06
785	0.12
786	0.41
787	0.04
788	0.01
789	0.04
790	0.18
791	0.47
792	0.03
793	0.21
794	0.13
795	0.25
796	0.02
797	0.08
798	0.05
799	0.05
800	0.02
801	0.27
802	0.06
803	0.5
804	0.28
805	0.12
806	0.1
807	0.09
808	0.21
809	0.02
810	1
811	0.24
812	0.13
813	0.1
814	0.12
815	0.06
816	0.12
817	0.06
818	0.22
819	0.15
820	0.03
821	0.3
822	0.02
823	0.05
824	0.02
825	0.02
826	0.07
827	0.26
828	1
829	0.35
830	0.08
831	0.03
832	0.02
833	0.03
834	0.11
835	0.29
836	0.79
837	0.13
838	0.02
839	0.01
840	0.23
841	1
842	0.33
843	0.58
844	0.18
845	0.5
846	0.4
847	0.34
848	0.05
849	0.04
850	0.06
851	0.04
852	0.05
853	0.01
854	0.31
855	0.62
856	0.2
857	0.6
858	0.97
859	0.28
860	0.13
861	0.07
862	0.26
863	0.07
864	0.29
865	0.04
866	0.85
867	0.76
868	0.17
869	0.65
870	0.54
871	0.36
872	0.13
873	0.18
874	0.35
875	0.06
876	0.28
877	0.28
878	0.08
879	0.14
880	0.1
881	0.06
882	0.06
883	0.48
884	0.09
885	0.19
886	0.26
887	0.02
888	0.08
889	0.22
890	0.2
891	0.03
892	0.03
893	0.02
894	0.11
895	0.08
896	0.24
897	0.22
898	0.5
899	0.26
900	0.09
901	0.02
902	0.55
903	0.18
904	0.09
905	0.09
906	0.46
907	0.04
908	0.07
909	1
910	0.04
911	0.04
912	0.13
913	0.16
914	0.04
915	0.12
916	0.09
917	0.53
918	0.14
919	0.1
920	0.45
921	0.03
922	0.28
923	0.15
924	0.39
925	0.03
926	0.23
927	0.1
928	0.22
929	0.26
930	0.03
931	0.43
932	0.11
933	0.1
934	0.03
935	0.07
936	0.16
937	0.06
938	0.18
939	0.06
940	0.2
941	0.14
942	0.15
943	0.04
944	0.16
945	0.64
946	0.2
947	0.65
948	0.17
949	0.14
950	0.27
951	0.12
952	0.74
953	0.73
954	0.24
955	1
956	0.03
957	1
958	0.21
959	0.25
960	0.26
961	0.51
962	0.01
963	0.03
964	0.01
965	0.16
966	0.52
967	0.1
968	0.24
969	0.3
970	0.69
971	0.09
972	0.22
973	0.65
974	0.17
975	0.09
976	0.77
977	0.33
978	0.38
979	0.07
980	0.19
981	0.09
982	0.21
983	0.08
984	0.1
985	0.05
986	0.23
987	0.08
988	0.02
989	0.08
990	0.12
991	0.4
992	0.45
993	0.05
994	0.03
995	0.36
996	0.08
997	0.07
998	1
999	0.04
1000	0.06
1001	1
1002	0.2
1003	0.14
1004	0.48
1005	0.13
1006	0.67
1007	0.04
1008	0.49
1009	0.05
1010	0.02
1011	0.39
1012	0.29
1013	0.02
1014	0.25
1015	0.23
1016	0.01
1017	0.12
1018	0.1
1019	0.04
1020	0.14
1021	0.2
1022	0.13
1023	0.03
1024	0.11
1025	1
1026	0.28
1027	0.01
1028	0.24
1029	0.43
1030	0.2
1031	0.08
1032	0.04
1033	0.07
1034	0.05
1035	0.04
1036	0.02
1037	0.4
1038	0.16
1039	0.57
1040	0.2
1041	1
1042	0.02
1043	0.08
1044	1
1045	0.06
1046	0.07
1047	0.08
1048	0.05
1049	0.02
1050	0.13
1051	0.45
1052	0.44
1053	0.45
1054	0.39
1055	0.26
1056	1
1057	0.32
1058	0.3
1059	0.31
1060	0.27
1061	0.11
1062	0.07
1063	0.09
1064	0.26
1065	0.17
1066	0.07
1067	0.31
1068	0.07
1069	0.33
1070	0.15
1071	0.21
1072	0.1
1073	0.51
1074	0.17
1075	0.09
1076	0.03
1077	0.15
1078	0.17
1079	0.14
1080	0.03
1081	0.34
1082	0.05
1083	0.24
1084	0.07
1085	0.33
1086	0.09
1087	0.11
1088	0.1
1089	0.02
1090	0.25
1091	0.37
1092	0.07
1093	0.71
1094	0.18
1095	0.28
1096	0.44
1097	0.09
1098	0.19
1099	0.28
1100	0.03
1101	0.04
1102	0.32
1103	0.19
1104	0.16
1105	0.09
1106	0.05
1107	0.11
1108	0.36
1109	0.09
1110	0.03
1111	0.05
1112	0.05
1113	0.13
1114	0.05
1115	0.12
1116	0.47
1117	0.17
1118	0.17
1119	1
1120	0.2
1121	0.08
1122	0.09
1123	0.1
1124	0.03
1125	0.71
1126	0.17
1127	0.02
1128	0.2
1129	0.38
1130	0.09
1131	0.06
1132	0.05
1133	0.05
1134	1
1135	0.21
1136	0.29
1137	0.04
1138	0.12
1139	0.06
1140	0.21
1141	0.06
1142	0.51
1143	0.07
1144	0.21
1145	0.39
1146	0.66
1147	0.03
1148	0.06
1149	0.53
1150	0.08
1151	0.59
1152	0.12
1153	0.29
1154	1
1155	0.03
1156	0.29
1157	0.38
1158	0.06
1159	1
1160	0.3
1161	0.16
1162	0.29
1163	0.02
1164	0.19
1165	0.38
1166	0.31
1167	0.07
1168	0.11
1169	0.6
1170	0.54
1171	0.45
1172	0.22
1173	0.02
1174	0
1175	0.22
1176	0.13
1177	0.06
1178	0.11
1179	0.03
1180	0.69
1181	0.19
1182	0.69
1183	0.41
1184	0.08
1185	0.31
1186	0.08
1187	0.45
1188	0.2
1189	0.19
1190	0.03
1191	0.15
1192	0.54
1193	0.02
1194	0.1
1195	0.31
1196	0.65
1197	0.06
1198	0.02
1199	0.06
1200	0.82
1201	0.02
1202	0.14
1203	0.03
1204	0.4
1205	0.05
1206	0.12
1207	0.61
1208	1
1209	0.15
1210	0.09
1211	0.76
1212	0.02
1213	0.06
1214	0.03
1215	0.06
1216	0.2
1217	0.25
1218	0.07
1219	0.06
1220	0.19
1221	0.06
1222	0.16
1223	0.19
1224	0.14
1225	0.18
1226	0.11
1227	0.22
1228	0.03
1229	0.33
1230	0
1231	0.01
1232	0.37
1233	0.15
1234	0.04
1235	0.35
1236	0.1
1237	0.46
1238	0.04
1239	0.18
1240	0.4
1241	0.06
1242	0.01
1243	0.03
1244	0.52
1245	0.03
1246	0.27
1247	0.11
1248	0.03
1249	0.17
1250	0.47
1251	0.22
1252	0.06
1253	0.39
1254	0.12
1255	0.02
1256	0.26
1257	0.55
1258	0.21
1259	0.12
1260	0.1
1261	0.41
1262	0.84
1263	0.18
1264	0.04
1265	0.34
1266	0.07
1267	0.05
1268	0.02
1269	0.31
1270	0.97
1271	0.33
1272	0.12
1273	1
1274	0.96
1275	0.25
1276	0.03
1277	0.12
1278	0.14
1279	0.52
1280	0.05
1281	0.09
1282	0.14
1283	0.36
1284	0.04
1285	0.59
1286	0.49
1287	0.53
1288	0.06
1289	0.19
1290	0.28
1291	0.14
1292	0.9
1293	0.05
1294	0.15
1295	1
1296	0.21
1297	0.02
1298	0.07
1299	0.21
1300	0.21
1301	0.4
1302	0.04
1303	0.31
1304	0.2
1305	0.05
1306	0.54
1307	0.54
1308	0.11
1309	0.13
1310	0.42
1311	0.06
1312	0.7
1313	0.45
1314	0.15
1315	0.15
1316	0.12
1317	0.11
1318	0.03
1319	0.09
1320	0.3
1321	0.39
1322	0.05
1323	0.03
1324	0.22
1325	0.33
1326	0.83
1327	0.11
1328	0.07
1329	0.28
1330	0.02
1331	0.41
1332	0.12
1333	0.34
1334	0.07
1335	0.05
1336	0.12
1337	0.04
1338	0.3
1339	0.06
1340	0.09
1341	0.42
1342	0.02
1343	0.1
1344	0.07
1345	0.11
1346	0.03
1347	0.06
1348	0.03
1349	0.11
1350	0.52
1351	0.25
1352	0.11
1353	0.82
1354	0.14
1355	0.08
1356	0.02
1357	0.27
1358	0.15
1359	0.16
1360	0.47
1361	0.12
1362	0.26
1363	0.02
1364	1
1365	0.06
1366	0.31
1367	0.19
1368	0.06
1369	0.14
1370	0.35
1371	0.02
1372	0.36
1373	0.39
1374	0.12
1375	0.13
1376	0.57
1377	0.07
1378	0.59
1379	0.31
1380	0.34
1381	0.02
1382	0.47
1383	0.16
1384	0.15
1385	0.05
1386	0.15
1387	0.04
1388	0.12
1389	0.39
1390	0.18
1391	0.1
1392	0.86
1393	0.29
1394	0.07
1395	0.06
1396	0.2
1397	0.6
1398	0.14
1399	0.12
1400	0.04
1401	0.12
1402	0.36
1403	0.1
1404	0.27
1405	0.02
1406	0.01
1407	0.04
1408	0.03
1409	0.11
1410	0.26
1411	0.15
1412	0.08
1413	0.47
1414	0.1
1415	0.07
1416	0.15
1417	0.21
1418	0.13
1419	0.12
1420	0.59
1421	0.7
1422	0.03
1423	0.06
1424	0.1
1425	0.08
1426	0.11
1427	0.15
1428	0.51
1429	0.02
1430	0.06
1431	0.51
1432	0.58
1433	0.05
1434	0.05
1435	0.21
1436	0.65
1437	0.1
1438	0.23
1439	0.05
1440	0.13
1441	0.48
1442	0.06
1443	0.14
1444	0.54
1445	0.21
1446	0.25
1447	0.09
1448	0.04
1449	0.12
1450	0.44
1451	0.6
1452	0.34
1453	0.13
1454	0.15
1455	0.11
1456	0.32
1457	0.38
1458	0.12
1459	0.37
1460	0.08
1461	0.04
1462	0
1463	0.02
1464	0.03
1465	0.36
1466	0.25
1467	0.33
1468	0.04
1469	0.48
1470	0.13
1471	0.01
1472	0.29
1473	0.02
1474	0.03
1475	0.21
1476	0.12
1477	0.41
1478	0.06
1479	0.57
1480	0.37
1481	0.67
1482	0.11
1483	0.03
1484	0.1
1485	0.03
1486	0.81
1487	0.51
1488	0.09
1489	0.01
1490	0.03
1491	0.2
1492	0.3
1493	0.03
1494	0.23
1495	0.12
1496	0.11
1497	0.12
1498	0.06
1499	0.12
1500	0.04
1501	0.25
1502	0.76
1503	0.15
1504	0.14
1505	0.23
1506	0.55
1507	0.37
1508	0.61
1509	0.37
1510	0.14
1511	0.32
1512	0.35
1513	0.21
1514	0.37
1515	0.05
1516	0.03
1517	0.14
1518	0.34
1519	0.03
1520	0.03
1521	0.03
1522	0.04
1523	0.29
1524	0.93
1525	0.05
1526	0.26
1527	0.28
1528	0.22
1529	0.12
1530	0.13
1531	0.01
1532	0.49
1533	0.18
1534	0.25
1535	0.05
1536	0.53
1537	0.32
1538	0.36
1539	0.34
1540	0.18
1541	0.21
1542	0.22
1543	0.35
1544	0.75
1545	0.19
1546	0.05
1547	0.2
1548	0.08
1549	0.03
1550	0.03
1551	0.19
1552	0.03
1553	0.11
1554	0.78
1555	0.32
1556	0.37
1557	0.33
1558	0.19
1559	0.11
1560	0.29
1561	0.08
1562	0.1
1563	1
1564	0.24
1565	0.04
1566	0.27
1567	0.5
1568	0.06
1569	0.53
1570	0.53
1571	0.07
1572	0.11
1573	0.31
1574	0.34
1575	0.18
1576	0.14
1577	0.14
1578	0.03
1579	0.14
1580	0.45
1581	0.12
1582	0.66
1583	0.07
1584	0.26
1585	0.07
1586	0.06
1587	0.1
1588	0.04
1589	0.11
1590	0.29
1591	0.13
1592	0.11
1593	0.02
1594	0.24
1595	0.87
1596	0.14
1597	0.46
1598	0.25
1599	0.08
1600	0.04
1601	0.54
1602	0.09
1603	0.2
1604	0.02
1605	0.04
1606	0.1
1607	0.69
1608	0.13
1609	0.06
1610	0.91
1611	0.04
1612	0.81
1613	0.15
1614	0.07
1615	0.06
1616	0.02
1617	0.31
1618	0.03
1619	0.27
1620	0.11
1621	0.09
1622	0.01
1623	0.5
1624	0.32
1625	0.43
1626	0.3
1627	0.02
1628	0.38
1629	0.01
1630	0.02
1631	0.04
1632	0.3
1633	0.8
1634	0.03
1635	0.11
1636	0.9
1637	0.09
1638	0.17
1639	0.07
1640	0.79
1641	0.28
1642	0.02
1643	0.03
1644	0.15
1645	0.07
1646	0.08
1647	0.33
1648	0.05
1649	0.25
1650	0.09
1651	0.23
1652	0.06
1653	0.07
1654	0.08
1655	0.42
1656	0
1657	0.05
1658	0.05
1659	0.03
1660	0.06
1661	0.59
1662	0.33
1663	0.75
1664	0.43
1665	0.02
1666	0.09
1667	0.03
1668	0.07
1669	0.25
1670	0.48
1671	0.22
1672	0.04
1673	0.16
1674	0.11
1675	0.18
1676	0.28
1677	0.57
1678	0.39
1679	0.01
1680	0.14
1681	0.12
1682	0.06
1683	0.37
1684	1
1685	0.09
1686	0.65
1687	0.02
1688	0.08
1689	0.34
1690	0.39
1691	0.29
1692	0.2
1693	0.13
1694	0.02
1695	0.32
1696	0.13
1697	0.04
1698	0.59
1699	0.33
1700	0.5
1701	0.1
1702	0.09
1703	0.52
1704	0.04
1705	0.05
1706	0.05
1707	0.38
1708	0.02
1709	0.22
1710	0.28
1711	0.28
1712	0.18
1713	0.02
1714	0.11
1715	0.08
1716	0.12
1717	0.19
1718	0.21
1719	0.23
1720	0.11
1721	1
1722	0.04
1723	0.11
1724	0.19
1725	0.04
1726	0.32
1727	0.42
1728	0.33
1729	0.31
1730	0.15
1731	0.08
1732	0.24
1733	0.11
1734	0.07
1735	0.06
1736	0.08
1737	0.19
1738	0.17
1739	0.13
1740	0.01
1741	0.06
1742	0.15
1743	0.11
1744	0.05
1745	0.01
1746	0.06
1747	0.5
1748	0.13
1749	0.67
1750	0.17
1751	0.35
1752	0.19
1753	0.6
1754	0.6
1755	0.06
1756	0.27
1757	0.09
1758	0.22
1759	1
1760	0.12
1761	0.02
1762	0.03
1763	0.16
1764	0.22
1765	0.08
1766	0.01
1767	0.67
1768	0.08
1769	0.14
1770	0.36
1771	0.16
1772	0.09
1773	0.75
1774	0.15
1775	0.83
1776	0.03
1777	0.47
1778	0.48
1779	0.19
1780	0.05
1781	0.08
1782	0.04
1783	0.53
1784	0.09
1785	0.06
1786	0.09
1787	0.25
1788	0.39
1789	0.53
1790	0.52
1791	0.08
1792	0.6
1793	0.02
1794	0.06
1795	0.09
1796	0.19
1797	0.16
1798	0.14
1799	0.19
1800	0.07
1801	0.72
1802	0.07
1803	0.27
1804	0.03
1805	0.45
1806	0.15
1807	0.13
1808	0.26
1809	0.06
1810	0.62
1811	0.53
1812	0.09
1813	0.49
1814	0.09
1815	0.64
1816	0.01
1817	0.5
1818	0.02
1819	0.24
1820	0.23
1821	0.38
1822	0.23
1823	0.41
1824	0.05
1825	0.18
1826	0.02
1827	0.09
1828	0.05
1829	0.07
1830	0.07
1831	0.81
1832	0.04
1833	0.02
1834	0.15
1835	0.65
1836	0.86
1837	0.12
1838	0.57
1839	0.16
1840	0.18
1841	0.16
1842	0.24
1843	0.44
1844	0.06
1845	0.16
1846	0.08
1847	1
1848	0.14
1849	0.55
1850	0.13
1851	0.22
1852	0.29
1853	0.05
1854	0.16
1855	0.09
1856	0.17
1857	0.15
1858	0.14
1859	0.34
1860	0.27
1861	0.17
1862	0.26
1863	0.07
1864	0.02
1865	0.95
1866	0.11
1867	0.03
1868	0.03
1869	0.19
1870	0.34
1871	0.11
1872	0.53
1873	0.04
1874	0.21
1875	0.37
1876	0.18
1877	0.15
1878	0.88
1879	0.2
1880	0.22
1881	0.06
1882	0.08
1883	0.11
1884	0.38
1885	0.08
1886	0.29
1887	0.36
1888	0.09
1889	0.1
1890	0.05
1891	0.23
1892	0.15
1893	0.3
